Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Orobanchaceae,138348,33592,Active,Euphrasia mollis,subalpine eyebright,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Orobanchaceae,138353,33597,Active,Euphrasia subarctica,polar eyebright,Euphrasia disjuncta,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Orobanchaceae,136618,33353,Active,Pedicularis capitata,capitate lousewort,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Orobanchaceae,1007003,,Active,Pedicularis interior,sudetic lousewort,"Pedicularis interior, Pedicularis sudetica ssp. interior",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Orobanchaceae,136646,33379,Active,Pedicularis labradorica,Labrador lousewort,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Orobanchaceae,136630,33364,Active,Pedicularis lanata,woolly lousewort,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Orobanchaceae,136620,33355,Active,Pedicularis langsdorfii,Langsdorf's lousewort,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Orobanchaceae,203337,524419,Active,Pedicularis parviflora ssp. parviflora,smallflower lousewort,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Orobanchaceae,136623,33358,Active,Pedicularis verticillata,whorled lousewort,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Orobanchaceae,161895,504749,Active,Rhinanthus minor,"little yellow rattle, little yellowrattle, little yellow-rattle",Rhinanthus minor ssp. borealis,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Phrymaceae,135686,33236,Active,Mimulus guttatus,"common monkeyflower, seep monkeyflower",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,132993,32057,Active,Callitriche hermaphroditica,"autumn waterstarwort, autumn water-starwort, northern waterstarwort, northern water-starwort, scarlet waterstarwort",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,155598,501143,Active,Callitriche palustris,"spiny waterstarwort, spring waterstarwort, vernal waterstarwort, vernal water-starwort",Callitriche verna,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,125206,27070,Active,Hippuris montana,mountain mare's-tail,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,125203,27068,Active,Hippuris tetraphylla,fourleaf mare's-tail,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,125204,27069,Active,Hippuris vulgaris,"common mare's tail, common mare's-tail",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,135664,33216,Active,Linaria vulgaris,"butter and eggs, flaxweed, greater butter-and-eggs, Jacob's ladder, ramsted, wild snapdragon, yellow toadflax",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,160413,503855,Active,Misopates orontium,"lesser snapdragon, linearleaf snapdragon",Antirrhinum orontium,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,164188,504437,Active,Plantago macrocarpa,seashore plantain,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,129365,32887,Active,Plantago major,"broadleaf plantain, buckhorn plantain, common plantain, great plantain, rippleseed plantain",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,129348,32871,Active,Plantago maritima,goose tongue,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,136668,33399,Active,Veronica americana,"American speedwell, brooklime",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,136696,33423,Active,Veronica serpyllifolia,"thymeleaf speedwell, thyme-leaf speedwell",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,136678,33407,Active,Veronica stelleri,,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lamiales,Plantaginaceae,136699,33426,Active,Veronica wormskjoldii,American alpine speedwell,Veronica wormskjoldii var. wormskjoldii,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Liliales,Liliaceae,161012,502671,Active,Fritillaria camschatcensis,Kamchatka fritillary,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Liliales,Liliaceae,150370,42750,Active,Lloydia serotina,"alpine lily, alplily, common alplily",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Liliales,Liliaceae,142758,43044,Active,Streptopus amplexifolius,"clasping twistedstalk, claspleaf twistedstalk, twisted stalk",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Liliales,Melanthiaceae,139897,42764,Active,Veratrum viride,green false hellebore,"Veratrum viride var. eschscholtzii, Veratrum viride ssp. eschscholtzii",Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Liliales,Melanthiaceae,144247,43158,Active,Zigadenus elegans,mountain deathcamas,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lycopodiales,Lycopodiaceae,175857,512325,Active,Diphasiastrum alpinum,"alpine club moss, alpine clubmoss",Lycopodium alpinum,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lycopodiales,Lycopodiaceae,175859,512326,Active,Diphasiastrum complanatum,"Christmas green, creeping jenny, groundcedar",Lycopodium complanatum,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lycopodiales,Lycopodiaceae,175865,512329,Active,Diphasiastrum sitchense,Sitka clubmoss,Lycopodium sitchense,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lycopodiales,Lycopodiaceae,107303,202452,Active,Huperzia selago,"fir club moss, fir clubmoss",Lycopodium selago ssp. selago,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lycopodiales,Lycopodiaceae,80036,17018,Active,Lycopodium annotinum,"clubmoss, stiff club moss, stiff clubmoss",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lycopodiales,Lycopodiaceae,80103,17024,Active,Lycopodium clavatum,"common club moss, running clubmoss",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Lycopodiales,Lycopodiaceae,169612,507548,Active,Lycopodium lagopus,one-cone clubmoss,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,119652,22455,Active,Populus balsamifera ssp. trichocarpa,"balsam poplar, black cottonwood",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,105864,195773,Active,Populus tremuloides,quaking aspen,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,119698,22497,Active,Salix alaxensis,feltleaf willow,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,216488,530209,Active,Salix alaxensis var. longistylis,feltleaf willow,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,159393,504953,Active,Salix arbusculoides,littletree willow,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,119676,22477,Active,Salix arctica,arctic willow,Salix arctica ssp. crassijulis,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,119681,22481,Active,Salix arctophila,"arctic willow, northern willow",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,119708,22505,Active,Salix barclayi,Barclay's willow,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,119710,22507,Active,Salix bebbiana,"Bebb's willow, gray willow",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,119726,22521,Active,Salix commutata,undergreen willow,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,119742,22536,Active,Salix fuscescens,Alaska bog willow,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,119688,22488,Active,Salix pulchra,tealeaf willow,Salix planifolia ssp. pulchra,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,119689,22489,Active,Salix reticulata,"netleaf willow, netted willow",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,286627,565484,Active,Salix rotundifolia,least willow,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,119694,22493,Active,Salix rotundifolia,least willow,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,119695,22494,Active,Salix rotundifolia ssp. rotundifolia,least willow,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,159450,504980,Active,Salix scouleriana,Scouler's willow,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Salicaceae,120463,22584,Active,Salix sitchensis,Sitka willow,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Violaceae,125915,22032,Active,Viola adunca,"blue violet, hook violet, hookedspur violet",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Violaceae,204572,524818,Active,Viola epipsila ssp. repens,Marsh Violet,Viola epipsila,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Violaceae,126906,22082,Active,Viola glabella,pioneer violet,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Malpighiales,Violaceae,164568,505714,Active,Viola langsdorfii,Alaska Violet,Viola langsdorffii,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Myrtales,Onagraceae,177089,510756,Active,Chamerion angustifolium,"blooming sally, fireweed, French-willow, great willowherb, rosebay willowherb, willowherb","Epilobium angustifolium, Epilobium angustifolium ssp. macrophyllum",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Myrtales,Onagraceae,177093,510758,Active,Chamerion latifolium,dwarf fireweed,Epilobium latifolium,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Myrtales,Onagraceae,128820,27563,Active,Circaea alpina,"alpine circaea, small enchanter's nightshade, small enchanter's-nightshade",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Myrtales,Onagraceae,126647,27283,Active,Epilobium anagallidifolium,"alpine willowherb, alpine willowweed, pimpernel willowherb",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Myrtales,Onagraceae,126658,27293,Active,Epilobium ciliatum,"fringed willowherb, hairy willowherb, hairy willowweed",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Myrtales,Onagraceae,126660,27295,Active,Epilobium ciliatum ssp. glandulosum,"fringed willowherb, glandular willowherb, glandular willowweed","Epilobium glandulosum, Epilobium sertulatum",Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Myrtales,Onagraceae,126674,27307,Active,Epilobium hornemannii ssp. hornemannii,"Hornemann's willowherb, Hornemann's willowweed",Epilobium hornemannii,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Myrtales,Onagraceae,126678,27310,Active,Epilobium leptocarpum,slenderfruit willowherb,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Myrtales,Onagraceae,126680,27312,Active,Epilobium luteum,yellow willowherb,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Myrtales,Onagraceae,126689,27320,Active,Epilobium palustre,"marsh willowherb, marsh willowweed",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Nymphaeales,Nymphaeaceae,202353,524341,Active,Nuphar lutea ssp. polysepala,"Rocky Mountain cowlily, Rocky Mountain pondlily, Rocky Mountain pond-lily, yellow pond-lily",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ophioglossales,Ophioglossaceae,81433,17178,Active,Botrychium lanceolatum,"lanceleaf grapefern, lance-leaf moonwort, triangle moonwort",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ophioglossales,Ophioglossaceae,82136,17181,Active,Botrychium lunaria,"common moonwort, moonwort grapefern",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Pinales,Cupressaceae,103497,194820,Active,Juniperus communis,"common juniper, dwarf juniper",Juniperus communis ssp. nana,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Pinales,Pinaceae,93037,183295,Active,Picea glauca,"Black Hills spruce, Canadian spruce, cat spruce, skunk spruce, western white spruce, white spruce",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Pinales,Pinaceae,161087,-502706,Active,Picea glauca X sitchensis,,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Pinales,Pinaceae,93046,183302,Active,Picea mariana,"black spruce, bog spruce, shortleaf black spruce, swamp spruce",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Pinales,Pinaceae,93053,183309,Active,Picea sitchensis,"coast spruce, Sitka spruce, tideland spruce, yellow spruce",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Pinales,Pinaceae,93959,183402,Active,Tsuga mertensiana,"alpine hemlock, black hemlock, hemlock spruce, mountain hemlock",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,145366,39486,Active,Carex albonigra,"blackandwhite sedge, black-and-white sedge",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,145376,39495,Active,Carex anthoxanthea,grassyslope arctic sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,144425,39374,Active,Carex aquatilis,water sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,145396,39512,Active,Carex atrosquama,lesser blackscale sedge,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,144428,39377,Active,Carex bicolor,twocolor sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,145322,39446,Active,Carex brunnescens,brownish sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,145329,39452,Active,Carex buxbaumii,"brown bog sedge, Buxbaum sedge, Buxbaum's sedge",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,202017,523753,Active,Carex canescens ssp. canescens,"silver sedge, silvery sedge",Carex canescens,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,145427,39540,Active,Carex capillaris,"hair sedge, hairlike sedge, hair-like sedge",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,145435,39548,Active,Carex circinata,coiled sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,146155,39577,Active,Carex disperma,"softleaf sedge, soft-leaf sedge, softleaved sedge",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,211818,527095,Active,Carex foenea var. foenea,bronze sedge,Carex aenea,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,144448,39395,Active,Carex glareosa,lesser saltmarsh sedge,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,144450,39397,Active,Carex gmelinii,Gmelin's sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,146208,39624,Active,Carex gynocrates,"bog sedge, northern bog sedge",Carex dioica ssp. gynocrates,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,144463,39408,Active,Carex lachenalii,twotipped sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,146245,39658,Active,Carex laeviculmis,smoothstem sedge,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,211855,527112,Active,Carex lenticularis var. dolia,Enander's sedge,Carex enanderi,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,146254,39666,Active,Carex lenticularis var. lipocarpa,"Kellogg sedge, Kellogg's sedge",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,202044,523766,Active,Carex leptalea ssp. leptalea,"bristlestalked sedge, bristly-stalk sedge, bristlystalked sedge",Carex leptalea,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,147091,39674,Active,Carex limosa,mud sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,144471,39415,Active,Carex lyngbyei,Lyngbye's sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,147099,39681,Active,Carex macloviana,"falkland island sedge, thickhead sedge",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,144474,39418,Active,Carex macrochaeta,longawn sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,202594,523770,Active,Carex magellanica ssp. irrigua,boreal bog sedge,Carex magellanica,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,147105,39687,Active,Carex media,closedhead sedge,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,202602,523774,Active,Carex microchaeta ssp. microchaeta,smallawned sedge,Carex microchaeta,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,202604,523775,Active,Carex microchaeta ssp. nesophila,Bering Sea sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,137539,39698,Active,Carex micropoda,Pyrenean sedge,Carex pyrenaica ssp. micropoda,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,137554,39710,Active,Carex nardina,spike sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,137562,39718,Active,Carex nigricans,black alpine sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,137590,39743,Active,Carex pauciflora,fewflower sedge,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Cyperaceae,137601,39753,Active,Carex phaeocephala,"dunehead sedge, dunhead sedge",,Present
